code,name,bs_code,concepts
000720,新能泰山,sz.000720,电力行业;智慧物流
000721,西安饮食,sz.000721,酒店旅游;社区团购;职业教育;旅游酒店;在线旅游;预制菜
000722,湖南发展,sz.000722,电力行业;绿色电力;水利建设;并购重组;供销社概念;水电概念;湖南国资
000723,美锦能源,sz.000723,GDR概念;清洁能源;煤炭行业;石墨烯;燃料电池;天然气;分拆概念;煤化工;超级电容
000725,京东方A,sz.000725,巨量转移概念;盖板玻璃;智能穿戴;电子纸;柔性电子;北京国资;超高清;MLED;智慧医疗;MR混合现实;增强现实;钙钛矿电池;OLED;民营医院;指纹识别;智能手表;虚拟现实;全面屏;传感器;折叠屏;电子器件;苹果产业链;LED;陆股通活跃
000726,鲁泰A,sz.000726,土地流转;抗菌面料;职业教育;纺织行业;电子商务;C2M概念;社保重仓
000727,冠捷科技,sz.000727,在线办公;云游戏;智能家居;电子纸;智能交通;PCB概念;在线教育;电子竞技;超高清;MLED;智慧医疗;电子后视镜;全面屏;电子器件;消费电子;一体机概念;智能手机;家用电器;富士康概念;无线耳机
000728,国元证券,sz.000728,参股基金;金融行业;参股新三板;金融科技;安徽国资
000729,燕京啤酒,sz.000729,北京国资;啤酒
000731,四川美丰,sz.000731,民爆;尾气处理;PM2.5;中石化系;农药化肥;国六概念;天然气;化肥;农村电商;磷化工
000733,振华科技,sz.000733,电子器件;IGBT概念;汽车芯片;卫星导航;第三代半导体;超级电容;大飞机;MLCC概念
000735,罗牛山,sz.000735,参股新三板;生态农业;猪肉概念;职业教育;冷链物流;养鸡;农林牧渔;海南自贸区
000737,北方铜业,sz.000737,化工行业;PCB概念;小金属;铜箔;稀缺资源;山西国资;黄金股;有色铜
000738,航发控制,sz.000738,通用航空;飞机制造;航母产业;燃气轮机;大飞机
000739,普洛药业,sz.000739,多肽药;抗癌药物;禽流感药物;合成生物;生物制药;宠物经济;原料药;阿尔茨海默;抗流感
000750,国海证券,sz.000750,参股基金;金融行业;百度概念;期货概念
000751,锌业股份,sz.000751,有色锌;小金属;金属铅;锌电池;有色铜
000753,漳州发展,sz.000753,福建国资;垃圾分类;福建自贸区;绿色电力;装配建筑;新型城镇化;汽车制造;平潭实验区
000755,山西高速,sz.000755,化工行业;绿色电力;山西国资
000756,新华制药,sz.000756,熊去氧胆酸;抗癌药物;辅助生殖;医疗美容;肝炎治疗;合成生物;山东国资;生物制药;宠物经济;原料药;高血压防治;生物安全;阿尔茨海默;仿制药;抗癌治癌;医药电商;抗流感
000757,浩物股份,sz.000757,长安汽车概念;网约车概念;理想汽车概念;汽车制造;华为汽车;小米汽车概念
000758,中色股份,sz.000758,有色铝;中字头;有色锌;小金属;稀缺资源;金属铅;黄金股;有色铜;稀土永磁
000759,中百集团,sz.000759,腾讯概念;湖北自贸区;中字头;社区团购;商业百货;冷链物流;免税概念;湖北国资;预制菜
000761,本钢板材,sz.000761,钢铁行业
000762,西藏矿业,sz.000762,小金属;稀缺资源;盐湖提锂;钴镍
000766,通化金马,sz.000766,医疗美容;肝炎治疗;民营医院;生物制药;东北振兴;工业大麻;原料药;中药;阿尔茨海默
000767,晋控电力,sz.000767,电力行业;清洁能源;超超临界发电;绿色电力;山西国资
000768,中航西飞,sz.000768,通用航空;飞机制造;中字头;航母产业;航空工业集团;空客概念;大飞机
000776,广发证券,sz.000776,参股基金;金融行业;参股新三板;期货概念
000777,中核科技,sz.000777,超超临界发电;核聚变;中字头;光热发电;机械行业;天然气;燃气轮机;核污染防治
000778,新兴铸管,sz.000778,钢铁行业;小金属;海绵城市;水利建设;钴镍;地下管廊
000779,甘咨询,sz.000779,算力概念;数据交易中心;西部开发;甘肃国资;抽水蓄能;新型城镇化;设计咨询;水利建设;土壤修复;纺织行业;房屋检测;熔喷布
000782,恒申新材,sz.000782,化纤行业
000783,长江证券,sz.000783,参股基金;金融行业;参股新三板;百度概念;期货概念
000785,居然智家,sz.000785,智能家居;湖北自贸区;商业百货;字节跳动概念;AI应用（智能体）;免税概念
000786,北新建材,sz.000786,参股新三板;装配建筑;中国建材集团;建筑建材;绿色建筑
000788,北大医药,sz.000788,抗癌药物;民营医院;生物制药;冷链物流;仿制药;抗癌治癌;医药电商
000789,万年青,sz.000789,水泥行业;水泥
000790,华神科技,sz.000790,抗癌药物;医疗美容;合成生物;生物制药;眼科概念;中药;仿制药;抗癌治癌;医药电商
000791,甘肃能源,sz.000791,电力行业;清洁能源;西部开发;甘肃国资;绿色电力;水电概念;东数西算
000792,盐湖股份,sz.000792,特色小镇;西部开发;农药化肥;稀缺资源;盐湖提锂;化肥
000795,英洛华,sz.000795,小鹏汽车概念;小金属;减速器;苹果产业链;稀土永磁
000796,凯撒旅业,sz.000796,食品行业;电子支付;旅游酒店;免税概念;金融科技;在线旅游;海南自贸区;体育产业
000797,中国武夷,sz.000797,福建国资;土地流转;中字头;福建自贸区;装配建筑;电子商务;精准医疗
000798,中水渔业,sz.000798,中字头;社区团购;舟山自贸区;农林牧渔;海洋经济;预制菜
000799,酒鬼酒,sz.000799,白酒
000800,一汽解放,sz.000800,整车;燃料电池;汽车制造;东北振兴;冷链物流;并购重组;智能汽车;共享经济
000801,四川九洲,sz.000801,北斗导航;通用航空;电子信息;PCB概念;快递概念;超高清;军工电子;军工信息化;卫星互联网;光通信;华为海思;家用电器;大飞机;F5G
000802,北京文化,sz.000802,酒店旅游;影视动漫;旅游酒店;影视传媒;在线旅游
000803,山高环能,sz.000803,生物质能;山东国资;固废处理;体外诊断;纺织行业;数字能源
000807,云铝股份,sz.000807,有色铝;燃料电池;稀缺资源;电池箔
000809,和展能源,sz.000809,摘帽概念
000810,创维数字,sz.000810,操作系统;广电系;智能穿戴;网络游戏;腾讯概念;智能家居;空中成像;星闪概念;柔性电子;元宇宙概念;在线教育;百度概念;爱奇艺概念;超高清;MLED;MR混合现实;全息概念;OLED;虚拟现实;空间计算;ChatGPT概念;电子器件;安防;手游;流媒体;华为海思;家用电器;WIFI概念;智能音箱;智能眼镜;智能座舱;短剧概念;F5G
000811,冰轮环境,sz.000811,RCEP概念;海工装备;核聚变;中俄贸易概念;燃料电池;机械行业;山东国资;冷链物流;冰雪产业;天然气;水电概念;液冷概念;海洋经济;热泵概念;体育产业
000812,陕西金叶,sz.000812,信托概念;在线教育;民营医院;印刷包装;职业教育;烟标
000813,德展健康,sz.000813,多肽药;新疆振兴;抗癌药物;养老产业;医疗美容;民营医院;合成生物;工业大麻;纺织行业;NMN概念;仿制药;化妆品;CRO概念
000815,美利云,sz.000815,造纸行业;绿色电力;云计算;国资云;数字能源;东数西算
000816,智慧农业,sz.000816,有色锌;小金属;生态农业;机械行业;农机;盐湖提锂;智慧农业（数字乡村）;有色铜;农村电商
000818,航锦科技,sz.000818,GPU;北斗导航;算力概念;环氧丙烷;化工行业;存储概念;燃料电池;军工电子;英伟达概念;模拟芯片;军工信息化;封测概念;卫星互联网;一体机概念;卫星导航;东数西算;高速连接器;无线耳机;湖北国资
000819,岳阳兴长,sz.000819,中石化系;石油行业
000822,山东海化,sz.000822,化工行业;山东国资;钒电池;电解液
000823,超声电子,sz.000823,PCB概念;毫米波雷达;传感器;激光雷达;电子器件;苹果产业链;光通信;苹果三星;覆铜板
000825,太钢不锈,sz.000825,钢铁行业;复兴号;特种钢;油气管网;传感器;折叠屏;苹果产业链;苹果三星;富士康概念
000826,启迪环境,sz.000826,垃圾分类;环保行业;湖北自贸区;电池回收;垃圾发电;生物质能;新型城镇化;汽车拆解;固废处理;土壤修复;磷酸铁锂;医废处理
000828,东莞控股,sz.000828,融资租赁;信托概念;券商相关;期货概念;公路桥梁
000829,天音控股,sz.000829,区块链;华为鸿蒙;百度概念;商业百货;字节跳动概念;彩票;拼多多概念;虚拟现实;电子烟;华为汽车;深圳国资;苹果产业链;智能手机;苹果三星;荣耀概念;AI手机;体育产业;数据确权
000830,鲁西化工,sz.000830,盐化工;氟化工;生态农业;有机硅;农药化肥;中化集团;甲醇概念;天然气;社保重仓;煤化工;化肥;磷化工
000831,中国稀土,sz.000831,中字头;小金属;中特估;稀缺资源;稀土永磁
000833,粤桂股份,sz.000833,造纸行业;化肥;磷化工
000837,秦川机床,sz.000837,债转股;机械行业;3D打印;减速器;新型工业化;工业母机;丝杠;陕西国资
000838,财信发展,sz.000838,成渝城市群;固废处理
000839,国安股份,sz.000839,广电系;足球概念;AI应用（智能体）;智能音箱;体育产业;综合行业
000848,承德露露,sz.000848,食品行业;植物蛋白;京津冀
000850,华茂股份,sz.000850,小金属;券商相关;冷链物流;纺织行业;有色铜
000852,石化机械,sz.000852,湖北自贸区;海工装备;页岩气;中石化系;机械行业;油气管网;油气勘探;天然气;海洋经济;可燃冰
000856,冀东装备,sz.000856,北京国资;京津冀;机械行业;水泥
000858,五粮液,sz.000858,高派息;价值品牌;白酒
000859,国风新材,sz.000859,光刻胶;柔性电子;折叠屏;消费电子;可降解;安徽国资;塑料制品
000860,顺鑫农业,sz.000860,北京国资;生态农业;猪肉概念;白酒
000862,银星能源,sz.000862,电力行业;绿色电力;昨日涨停;CDM概念
000863,三湘印象,sz.000863,元宇宙概念;IP概念（谷子经济）;BIPV概念;虚拟现实;旅游酒店;在线旅游;绿色建筑
000868,安凯客车,sz.000868,整车;刀片电池;燃料电池;汽车制造;华为汽车;安徽国资;智能汽车;无线充电
000869,张裕A,sz.000869,葡萄酒;社保重仓
000875,电投绿能,sz.000875,电力物联网;腾讯概念;电力行业;绿色电力;生物质能;抽水蓄能;燃料电池;REITs概念;腾讯云
000876,新希望,sz.000876,饲料;猪肉概念;养鸡;智慧农业（数字乡村）;农林牧渔;农村电商;预制菜
000877,天山股份,sz.000877,新疆振兴;西部开发;绿色电力;券商相关;中国建材集团;喀什规划区;水泥行业;水泥
000878,云南铜业,sz.000878,稀缺资源;期货概念;黄金股;有色铜
000880,潍柴重机,sz.000880,海工装备;机械行业;山东国资;发电机概念;IDC电源
000881,中广核技,sz.000881,可降解;医废处理;大飞机;核污染防治;综合行业
000882,华联股份,sz.000882,横琴新区;商业百货
000883,湖北能源,sz.000883,电力行业;清洁能源;超超临界发电;湖北自贸区;绿色电力;抽水蓄能;页岩气;券商相关;油气勘探;天然气;水电概念
000885,城发环境,sz.000885,垃圾分类;垃圾发电;绿色电力;生物质能;固废处理;水泥行业;医废处理
000886,海南高速,sz.000886,特色小镇;海南国资;算力概念;债转股;旅游酒店;并购重组;在线旅游;公路桥梁;东数西算;海南自贸区
000887,中鼎股份,sz.000887,汽车轻量化;长安汽车概念;价值成长;小鹏汽车概念;GDR概念;化工行业;铁路基建;毫米波雷达;燃料电池;高铁;华为汽车;汽车热管理;减速器;液冷概念;蔚来汽车概念;智能汽车
000888,峨眉山A,sz.000888,NFT概念;智慧政务;酒店旅游;旅游酒店;冰雪产业;在线旅游
000889,中嘉博创,sz.000889,在线办公;区块链;摘帽概念;腾讯概念;算力概念;数字货币;百度概念;商业百货;RCS概念;互联金融;金融科技;京东概念
000890,法尔胜,sz.000890,钢铁行业;光纤光缆;昨日涨停;超导概念
000892,欢瑞世纪,sz.000892,电子信息;元宇宙概念;爱奇艺概念;虚拟数字人;影视动漫;IP概念（谷子经济）;AI应用（游戏传媒）;AI漫剧;旅游酒店;影视传媒;短剧概念
000893,亚钾国际,sz.000893,食品行业;供销社概念;化肥
000895,双汇发展,sz.000895,食品行业;调味品;人造肉概念;猪肉概念;养鸡;价值品牌;预制菜
000897,津滨发展,sz.000897,京津冀
000898,鞍钢股份,sz.000898,钢铁行业;透明工厂;东北振兴
000899,赣能股份,sz.000899,电力行业;超超临界发电;绿色电力;抽水蓄能;水电概念
000900,现代投资,sz.000900,垃圾分类;券商相关;固废处理;REITs概念;期货概念;医废处理;公路桥梁;湖南国资;预制菜
000901,航天科技,sz.000901,北斗导航;车联网（车路云）;飞机制造;空间站;生物识别;航天科工集团;东北振兴;传感器;黑龙江自贸区;手势识别;智能汽车;智能座舱
000902,新洋丰,sz.000902,生态农业;农药化肥;稀缺资源;磷酸铁锂;化肥;农村电商;磷化工
000905,厦门港务,sz.000905,福建国资;自由贸易港;RCEP概念;快递概念;福建自贸区;港口运输;平潭实验区;并购重组;免税概念;交通运输
000906,浙商中拓,sz.000906,ERP概念;快递概念;中俄贸易概念;商业百货;电子商务;浙江国资
000910,大亚圣象,sz.000910,生态林业;电池箔;家具行业
000911,广农糖业,sz.000911,食品行业;调味品;土地流转;熔喷布;广西国资
000912,泸天化,sz.000912,农药化肥;甲醇概念;煤化工;化肥
000913,钱江摩托,sz.000913,高派息;摩托车;磷酸铁锂
000915,华特达因,sz.000915,高派息;多胎概念;山东国资;维生素;生物制药;社保重仓;医药电商
000917,电广传媒,sz.000917,广电系;网络游戏;参股基金;参股新三板;在线教育;影视动漫;智慧医疗;彩票;影视传媒;智谱AI概念;在线旅游;传媒娱乐;湖南国资
000919,金陵药业,sz.000919,抗癌药物;养老产业;医疗美容;民营医院;生物制药;中药;江苏国资
000920,沃顿科技,sz.000920,铁路基建;参股新三板;京津冀;海水淡化;盐湖提锂;交通运输
000921,海信家电,sz.000921,价值成长;世界杯;汽车热管理;社保重仓;家用电器;热泵概念;家电行业
000922,佳电股份,sz.000922,东北振兴;黑龙江自贸区;磁悬浮;社保重仓;电器行业
000923,河钢资源,sz.000923,工程机械;京津冀;中特估;机械行业;冰雪产业;有色铜
000925,众合科技,sz.000925,时空大数据;数字孪生;车联网（车路云）;腾讯概念;算力概念;智能交通;铁路基建;元宇宙概念;虚拟数字人;轨道交通;高铁;机械行业;华为昇思;激光雷达;卫星互联网;数字水印;单晶硅;智慧灯杆;东数西算;数据要素;数据确权
000926,福星股份,sz.000926,新型城镇化
000927,中国铁物,sz.000927,整车;统一大市场;铁路基建;快递概念;轨道交通;高铁;汽车制造;水泥
